1.Basin.Name;2.Country;3.Ecoregion;4.Endorheic.Status;5.Outlet.Longitude;6.Outlet.Latitude;7.Median.Longitude;8.Median.Latitude;9.Surface.Area
Muda;Malaysia;Indo-Malay;;100.3562901;5.561693375;100.8015083;5.808230624;4244.142689
Mundeni.Aru;Sri Lanka;Indo-Malay;;81.594864;7.761527;81.36632368;7.525251546;1332.091109
Muromi;Japan;Palearctic;;130.327468;33.598586;130.3321686;33.50991545;119.1644307
Naka.Ibaraki;Japan;Palearctic;;140.59056;36.316943;140.1565031;36.72086917;3152.855203
Nakdong;South Korea;Palearctic;;128.9819442;35.13648102;128.4872444;36.04189296;23300.18342
Namadagas.Ara;Sri Lanka;Indo-Malay;;81.649322;6.445696;81.57164421;6.518122685;107.7740703
Namdae;South Korea;Palearctic;;129.4716263;36.72138619;129.3524231;36.72070164;147.6025306
Namphu;Thailand;Indo-Malay;;99.34696336;10.67629395;99.31310696;10.74789694;177.7901207
Nandu;China;Indo-Malay;;110.419585;20.052641;109.9683034;19.48161582;7104.775555
Nanliujiang;China;Indo-Malay;;109.0511965;21.61594311;109.7013486;22.22630422;9344.902057
Narmada;India;Indo-Malay;;73.10796087;21.75901896;77.45717117;22.44406181;95806.12815
Natori;Japan;Palearctic;;140.967438;38.169288;140.6731216;38.26122269;813.8915085
Natsui;Japan;Palearctic;;140.97528;37.05389;140.7394658;37.18676828;683.5750095
Nay.Aru;Sri Lanka;Indo-Malay;;80.864859;9.140138;80.75288003;9.080297593;292.8184246
Nayba;Russia;Palearctic;;142.7543244;47.44529699;142.6565612;47.40883665;159.8030612
Neyyar;India;Indo-Malay;;77.06676426;8.316738198;77.15152931;8.465438749;485.8097227
Nilwala.Ganga;Sri Lanka;Indo-Malay;;80.549309;5.942916;80.53752893;6.15811192;1036.923124
Niyangolle.Ela;Sri Lanka;Indo-Malay;;81.506532;7.807917;81.42457298;7.798381841;249.0738176
Nuta;Japan;Palearctic;;133.090348;34.382164;132.8946599;34.47958422;543.964672
Ochepukha;Russia;Palearctic;;143.101395;46.936943;142.9443674;46.95312216;197.7537629
Oirase;Japan;Palearctic;;141.477586;40.586216;141.0967473;40.53880706;1072.109975
Oita;Japan;Palearctic;;131.621842;33.260194;131.4251223;33.17129401;650.4063566
Ong;South Korea;Palearctic;;126.5692245;36.20593903;126.6565073;36.26135703;259.5733889
Ono;Japan;Palearctic;;131.7124068;33.25982264;131.4476593;32.9815082;1443.448308
Oohata;Japan;Palearctic;;141.169173;41.412498;141.0357362;41.38573108;163.626958
Ooi;Japan;Palearctic;;138.2919377;34.77934637;138.1473726;35.18354325;1292.228203
Oota.Hiroshima;Japan;Palearctic;;132.452956;34.396876;132.3811745;34.56519481;1685.316956
Ooyodo;Japan;Palearctic;;131.464672;31.8968229;131.1060003;31.91902235;2189.001279
Osip;South Korea;Palearctic;;129.3955373;36.3473002;129.2645839;36.39390605;382.7580255
Oyabe;Japan;Palearctic;;137.0689578;36.801946;136.9142204;36.38168834;1757.262479
Pahang;Malaysia;Indo-Malay;;103.4510014;3.505548802;102.3206443;3.853832848;28738.61908
Pak.Phanang;Thailand;Indo-Malay;;100.2344586;8.4126432;100.0538044;8.067671112;2333.580413
Palampotta.Ara;Sri Lanka;Indo-Malay;;81.121802;8.508473;81.06953674;8.542600416;117.5490883
Pamba;India;Indo-Malay;;76.36827753;9.313094333;76.87768988;9.334483776;3939.343436
Pankulam.Aru;Sri Lanka;Indo-Malay;;81.115692;8.790972;81.00214772;8.607586941;447.7475761
Pannela.Oya;Sri Lanka;Indo-Malay;;81.842362;7.134861;81.70363637;7.100754729;191.1634372
Parangi.Aru;Sri Lanka;Indo-Malay;;80.070968;9.085972;80.39621717;8.904438219;792.7874767
Patalganga.Bhogawati;India;Indo-Malay;;72.94086958;18.86043849;73.19999504;18.8127455;794.8907017
Pattani;Thailand;Indo-Malay;;101.2555576;6.88406482;101.2415373;6.186264263;3923.590949
Pennar;India;Indo-Malay;;80.16736299;14.56754856;78.32910586;14.45149887;54708.80602
Per.Aru;Sri Lanka;Indo-Malay;;80.81666667;9.2875;80.65267318;9.176123711;458.0668982
Perlis;Malaysia;Indo-Malay;;100.1379194;6.379114026;100.2525584;6.534493338;716.6893991
Pha;Vietnam;Indo-Malay;;109.0303085;11.54259018;108.8042462;11.76434397;3004.58683
Phetchaburi;Thailand;Indo-Malay;;99.97308788;13.25131896;99.5940115;13.05100366;5428.830425
Phong.Nha;Vietnam;Indo-Malay;;106.4189752;17.72504295;106.2265913;17.54017065;1830.213221
Pinan;Taiwan;Indo-Malay;;121.172363;22.765975;121.0297606;23.02598712;1597.214091
Polwatta.Ganga;Sri Lanka;Indo-Malay;;80.446526;5.96875;80.39444416;6.065081905;222.6149257
Pontian.Besar;Malaysia;Indo-Malay;;103.3885371;1.514228736;103.4614126;1.647913176;389.3498583
Poronai;Russia;Palearctic;;143.217498;49.264722;142.8481235;49.97413635;7161.185171
Pranburi;Thailand;Indo-Malay;;99.99623406;12.41821088;99.63841592;12.50204181;2867.372198
Puk;South Korea;Palearctic;;128.4850741;38.4100375;128.3849056;38.34736551;147.7498424
Pulakutti.Aru;Sri Lanka;Indo-Malay;;81.028191;8.895971;80.98588328;8.859229266;36.2835597
Qinghai;China;Palearctic;Endorheic;;;99.52415745;37.36835176;29618.18333
Qinjiang;China;Indo-Malay;;108.5902486;21.90331426;108.9996011;22.29074119;2352.919953
Qitai;China;Palearctic;Endorheic;;;90.66592246;44.37933544;17005.84942
Rathambala.Oya;Sri Lanka;Indo-Malay;;79.796524;7.704305;79.96160556;7.771324771;240.1480737
Ratmal.Oya;Sri Lanka;Indo-Malay;;79.836807;7.305139;79.94285847;7.373828152;319.2942675
Rayong;Thailand;Indo-Malay;;101.2539739;12.65888379;101.2367111;12.91030729;1694.921667
Rekawa.Oya;Sri Lanka;Indo-Malay;;80.83986;6.044027;80.80917934;6.092609166;75.53942822
Rokkaku.Saga;Japan;Palearctic;;130.232743;33.184953;130.1002578;33.22799292;341.7765115
Rufus.kulam.Aru;Sri Lanka;Indo-Malay;;81.860137;7.095972;81.78037164;7.07468942;53.94904834
Ruianjiang;China;Indo-Malay;;120.6779678;27.73402511;120.0876556;27.76682204;3394.607141
Ruoshui;China;Palearctic;Endorheic;;;99.80118398;39.78274127;71170.05917
Saba;Japan;Palearctic;;131.526337;34.051118;131.6710963;34.19918852;468.7950831
Sagami;Japan;Palearctic;;139.37671;35.31503479;139.0559333;35.53100905;1780.528555
Samarga;Russia;Palearctic;;138.7898901;47.21699151;138.1757871;47.89364799;7688.930431
Sapgyocheon;South Korea;Palearctic;;126.8493758;36.78803132;126.7775657;36.64236664;960.1916498
Saru;Japan;Palearctic;;142.0179191;42.50437859;142.4501054;42.76947161;1342.408742
Savitri;India;Indo-Malay;;73.02444432;17.99227449;73.38740403;18.13056196;2262.853022
Saymena.Aar;Sri Lanka;Indo-Malay;;81.850693;6.924305;81.79096074;6.958552859;116.5915842
Semberong;Malaysia;Indo-Malay;;102.8892257;1.80505327;103.0493485;2.063280317;2080.663246
Sendai.Aomori;Japan;Palearctic;;140.996109;41.195278;140.9477005;41.28192614;239.8414707
Sendai.Tottori;Japan;Palearctic;;134.1880943;35.53720866;134.2657933;35.35985632;1193.62546
Shi.He;China;Palearctic;;120.10942;40.09303227;119.9006584;40.22542567;425.3544611
Shimada;Japan;Palearctic;;131.9243173;33.95251707;132.0257456;34.060516;269.2850314
Shimano;Japan;Palearctic;;138.7733219;37.66638133;138.3790615;36.63861787;10586.29019
Shimanto;Japan;Palearctic;;133.0003075;32.93054815;132.9002053;33.22259705;2152.874361
Shimokita;Japan;Palearctic;;141.202346;41.268482;141.2724382;41.29803015;151.0460891
Shiribetsu;Japan;Palearctic;;140.358993;42.877257;140.7669305;42.81622527;1621.523855
Shiriya;India;Indo-Malay;;74.92388265;12.61527991;75.12013091;12.65457082;618.2416438
Shiyang;China;Palearctic;Endorheic;;;102.7342894;38.07143122;22156.97608
Shule;China;Palearctic;Endorheic;;;95.4912488;39.88829905;91342.15106
Sogumgang;South Korea;Palearctic;;128.8671277;37.86786576;128.7103953;37.82111874;173.9567245
Song.Lam;Vietnam;Indo-Malay;;105.7922036;18.68571784;104.5932008;19.29639124;27352.25335
Song.Ma;Laos;Indo-Malay;;105.8970044;19.77262024;104.3663312;20.50430798;29512.30632
Sredney;Russia;Palearctic;;147.728608;44.978611;147.7877324;45.00909966;159.1277209
Suifen;China;Palearctic;;131.8463241;43.3053653;131.1356073;43.88086798;16785.85557
Sumjin;South Korea;Palearctic;;127.7985725;34.95862349;127.3196134;35.28583257;4831.43908
Sungai.Gurun;Malaysia;Indo-Malay;;100.3711545;5.845712111;100.4570709;5.847405213;141.9128652
Sungai.Merbok;Malaysia;Indo-Malay;;100.3604846;5.663672113;100.4927632;5.705527695;382.862504
Suzuka;Japan;Palearctic;;136.6531491;34.93703137;136.4642652;34.90577937;389.5660372
Syr.Darya;Kazakhstan;Palearctic;Endorheic;;;69.51581943;42.24134896;320011.1584
Taan;Taiwan;Indo-Malay;;120.602082;24.415418;120.9952406;24.37444105;778.5404546
Tachia;Taiwan;Indo-Malay;;120.55236;24.337359;121.0821325;24.26663842;1237.086262
Tadu;Taiwan;Indo-Malay;;120.467918;24.212084;120.8519569;24.05078302;2036.96138
Taedong;North Korea;Palearctic;;125.5520611;38.6775667;126.2078438;39.12560434;19421.30239
Taehwagang;South Korea;Palearctic;;129.3737899;35.53278229;129.2196142;35.60578025;665.4170179
Taiyang.He;China;Indo-Malay;;110.447366;18.744304;110.2011348;18.74656427;586.9747029
Takahashi.Okayama;Japan;Palearctic;;133.713913;34.579987;133.4508492;34.84626537;2640.408929
Takase;Japan;Palearctic;;141.392914;40.889388;141.1997283;40.75257937;853.986606
Takatsu;Japan;Palearctic;;131.82164;34.697232;131.8924252;34.51107806;1088.548613
Tama;Japan;Palearctic;;139.742218;35.541944;139.2140618;35.7328477;1211.952451
Tamiraparani;India;Indo-Malay;;78.13501247;8.657904364;77.58764477;8.824317888;5600.47219
Tamshui;Taiwan;Indo-Malay;;121.750137;25.14772309;121.4962519;24.86962745;2697.153053
Tandiadi.Aar;Sri Lanka;Indo-Malay;;81.866806;6.987362;81.85086801;6.990674877;45.20933898
Tanjiang;China;Indo-Malay;;112.3825705;21.97163;112.5493682;22.38395499;5086.882674
Tapi;Thailand;Indo-Malay;;99.36835173;9.202334246;99.09783217;8.746853821;13249.62579
Tataragawa;Japan;Palearctic;;130.415359;33.642701;130.5164902;33.61853693;172.7206606
Telwatta.Ganga;Sri Lanka;Indo-Malay;;80.099029;6.147083;80.11276428;6.168794859;64.73879736
Tengqiao.Dong.He;China;Indo-Malay;;109.75653;18.380141;109.647069;18.50879565;700.7983232
Tenjin;Japan;Palearctic;;133.85028;35.490421;133.8141322;35.3702678;494.2898591
Tenryu;Japan;Palearctic;;137.788604;34.65889;137.9359434;35.49592809;5155.117155
Terengganu;Malaysia;Indo-Malay;;103.163209;5.313989878;102.7898564;5.096135865;4537.051712
Teshio;Japan;Palearctic;;141.7269963;44.9098042;142.2973996;44.52662052;5578.420613
Tha.Chin;Thailand;Indo-Malay;;100.2650253;13.49756501;99.93228262;14.44470798;12643.07302
Tikhaya;Russia;Palearctic;;147.166504;44.683796;147.2632071;44.74556302;125.8635364
Tokachi;Japan;Palearctic;;143.682784;42.706391;143.2739586;43.11960514;9009.887987
Tonbetsu;Japan;Palearctic;;142.391282;45.136097;142.291198;44.95478229;601.4479438
Tonda;Japan;Palearctic;;135.391892;33.636928;135.5030567;33.76928253;256.2138171
Tong;South Korea;Palearctic;;129.1311154;35.14895201;129.1180731;35.25827465;203.1411722
Touchien;Taiwan;Indo-Malay;;120.9231965;24.852638;121.1403962;24.67215128;563.6879615
Tougur;Russia;Palearctic;;136.7816029;53.7742152;135.8386829;53.3810789;11902.7626
Tra.Khuc;Vietnam;Indo-Malay;;108.8984812;15.15646637;108.4631194;14.95211977;3452.482262
Trang;Thailand;Indo-Malay;;99.52074498;7.328968214;99.57599907;7.829788217;3559.545219
Trat;Thailand;Indo-Malay;;102.5805548;12.21024832;102.5161735;12.4966837;1676.002023
Tsengwen;Taiwan;Indo-Malay;;120.070695;23.050416;120.4909705;23.20901929;1375.51266
Tsurumi;Japan;Palearctic;;139.676665;35.494998;139.5673681;35.54907762;310.9513944
Tuhai.Majia.He;China;Palearctic;;118.1033809;38.14617906;116.8317207;36.99410135;14365.33364
Tulufan;China;Palearctic;Endorheic;;;89.01703464;42.85078194;34921.17351
Tumen;China;Palearctic;;130.6604299;42.27359765;129.5930071;42.75654374;33191.36213
Tunaicha;Russia;Palearctic;;143.164169;46.857777;143.1397471;46.75437792;646.8331818
Uda;Russia;Palearctic;;135.2568492;54.73069045;133.0402596;54.49775639;61239.26971
Uppala;India;Indo-Malay;;74.90053178;12.67344958;75.03349955;12.7569754;258.9308684
Uranchab;China;Palearctic;Endorheic;;;111.4456292;41.89224489;12039.95452
Urubokka.Oya;Sri Lanka;Indo-Malay;;80.895142;6.063195;80.75769923;6.201119161;385.8253684
Valapattanam;India;Indo-Malay;;75.34447433;11.93205966;75.69191669;12.01973687;1794.617617
Vamanapuram;India;Indo-Malay;;76.76542874;8.657098243;76.96998344;8.720564312;708.6015017
Ve;Vietnam;Indo-Malay;;108.9154928;15.09376751;108.7197701;14.80027109;888.0239079
Vinh.Tanh;Vietnam;Indo-Malay;;109.2347642;13.85605663;108.8311008;14.11176195;2947.145225
Walawe.Ganga;Sri Lanka;Indo-Malay;;81.02903;6.105694;80.8439987;6.499882742;2502.187546
Wanglou.He;China;Indo-Malay;;108.858193;18.434311;109.0060474;18.59319583;654.5728271
Wanquan;China;Indo-Malay;;110.567916;19.155141;110.1232542;19.08862499;3971.115711
Wen.He;China;Palearctic;;119.4596619;37.12740916;119.1897858;36.19808988;6603.683137
Wila.Oya;Sri Lanka;Indo-Malay;;81.816253;6.75375;81.6139233;6.775025711;484.0616637
Wuerhe.He;China;Palearctic;Endorheic;;;85.93906822;45.03560214;81707.90232
Wulumuqi;China;Palearctic;Endorheic;;;88.78041703;41.91369798;14182.96399
Kitagata.ko;Japan;Palearctic;;136.244811;36.295155;136.2924456;36.28549632;114.8477542
Haya;Japan;Palearctic;;139.150253;35.238887;139.0425366;35.23339577;113.5120136
Hiki;Japan;Palearctic;;135.4450174;33.56308904;135.5822487;33.70948666;400.9328607
Ichi;Japan;Palearctic;;134.681397;34.77111;134.7707553;35.05087463;514.6558654
Kaminokawa;Japan;Palearctic;;130.331391;31.61861;130.4218471;31.63754664;102.0146284
Koza;Japan;Palearctic;;135.816237;33.52789375;135.7148112;33.60823006;362.6458272
Machiya;Japan;Palearctic;;136.699998;35.006668;136.5377781;35.13629335;281.8751282
Mimi.kawa;Japan;Palearctic;;131.6148925;32.33982043;131.2764829;32.47880003;893.0599899
Niida;Japan;Palearctic;;141.0167933;37.64209106;140.8120858;37.65084562;261.751448
Nishibetsu;Japan;Palearctic;;145.293335;43.380279;144.8731901;43.42857882;441.9639455
Imaichi;Japan;Palearctic;;130.768891;31.215278;130.8442608;31.1754502;130.3810773
Yanbetsu;Japan;Palearctic;;144.4875118;43.92903267;144.4608914;43.79102952;181.3310695
Xiaoling.He;China;Palearctic;;121.2419005;40.90962751;120.6569975;41.14457301;5042.668352
Xingcheng.He;China;Palearctic;;120.766171;40.58250997;120.550865;40.70904814;695.7783007
Yan.Oya;Sri Lanka;Indo-Malay;;81.015419;8.915139;80.81560043;8.488874748;1572.144894
Yang;South Korea;Palearctic;;126.5140487;34.53381989;126.5687831;34.54213507;176.745693
Yangsan;South Korea;Palearctic;;126.5420028;34.88324616;126.8123212;35.13401606;2882.575227
Yi.Shu.He;China;Palearctic;;119.7745925;34.49716196;117.438394;35.05362745;58809.82253
Yingna.He;China;Palearctic;;123.2598002;39.72071008;123.0321695;40.03569132;862.401756
Yok;South Korea;Palearctic;;126.6291667;36.95;126.6216971;36.84794948;167.3496522
Yoneshiro;Japan;Palearctic;;140.003769;40.223664;140.5396394;40.18038721;4073.78964
Yongjiang;China;Indo-Malay;;121.7263815;29.96028825;121.3850329;29.78865775;3060.988239
Yubetsu;Japan;Palearctic;;143.6156;44.233437;143.3323271;43.93084108;1483.824346
Zhubijiang;China;Indo-Malay;;108.9420816;19.514583;109.2163653;19.36769291;970.0318602
Alagnak;United States;Nearctic;;-157.0037881;58.83854944;-156.7674724;58.8704521;426.2997636
Alsek;Canada;Nearctic;;-138.4523888;59.19133188;-137.5950445;60.3245637;28645.90831
Ellesmere.un;Canada;Nearctic;;-68.46845131;82.64248998;-68.24989777;82.29823099;909.4341925
Kellett;Canada;Nearctic;;-125.4918158;71.97404825;-123.660752;71.94012025;2559.4904
Kongakut;United States;Nearctic;;-141.828182;69.78939996;-142.0871528;69.15445467;3886.160736
Koukdjuak;Canada;Nearctic;;-73.37602759;66.62091813;-72.56503932;66.30235241;2963.415683
Meshik;United States;Nearctic;;-158.6813287;56.78653878;-158.3190691;56.70270631;1354.482984
Tchegitun;Russia;Palearctic;;-170.3960339;66.31666667;-171.5635275;66.27583678;6058.21096
Wood;United States;Nearctic;;-158.4979692;59.1002779;-158.8157045;59.5649716;3093.846147
Bo.Langvlei;South Africa;Afrotropic;;22.69327843;-34.01439249;22.62793061;-33.92548803;168.69583
MPolongwe;Cameroon;Afrotropic;;9.948273983;3.034002445;10.01035054;3.056937797;220.9418346
Agneby;Côte d'Ivoire;Afrotropic;;-4.334565295;5.289735493;-4.232400568;6.089256457;8451.059484
Agrioun;Algeria;Palearctic;;5.353359166;36.64872285;5.318949924;36.46707972;935.093939
Ankobra;Ghana;Afrotropic;;-2.26686685;4.884661373;-2.10585545;5.584979686;8442.055058
Athi;Kenya;Afrotropic;;40.13197195;-3.165329166;37.6816873;-2.386095253;46728.18007
Bandama;Côte d'Ivoire;Afrotropic;;-4.972774133;5.149065859;-5.426876525;7.975142797;98897.32414
Baringo;Kenya;Afrotropic;Endorheic;;;36.22190658;0.858910816;23344.83898
Berg;South Africa;Afrotropic;;18.16491079;-32.74029602;18.70869554;-33.19164639;8093.084179
Bia;Ghana;Afrotropic;;-3.186384075;5.355461576;-2.988412175;6.33128118;10113.72814
Bou.Regreg;Morocco;Palearctic;;-6.829885352;34.03253404;-6.330367178;33.3788032;9578.700268
Boubo;Côte d'Ivoire;Afrotropic;;-5.25286686;5.214297837;-5.463824739;5.809040611;4805.198844
Breede;South Africa;Afrotropic;;20.82495347;-34.4007766;19.90283614;-33.8753333;12516.13054
Cavally;Côte d'Ivoire;Afrotropic;;-7.552735194;4.351542601;-7.740613199;5.969843112;29845.11768
Chenini;Tunisia;Palearctic;;10.16616364;33.83364789;10.04570988;33.76648908;275.8456565
Chilwa;Malawi;Afrotropic;Endorheic;;;35.71817034;-15.34238046;9712.065071
Densu;Ghana;Afrotropic;;-0.296042991;5.511204405;-0.384430163;5.901526139;2703.982176
Decoris;Liberia;Afrotropic;;-7.840221606;4.454455667;-7.770599942;4.568894925;541.7669402
Draa;Morocco;Palearctic;;-11.12067483;28.68781259;-7.592759236;29.64869382;95985.54152
Duiwenhoks;South Africa;Afrotropic;;21.00040658;-34.35896201;21.03608137;-34.13527803;1206.639149
Inner.Harbor;Libya;Palearctic;;19.98020959;32.02417848;20.51810176;32.12718486;1956.503018
Sebkha.Aoueital;Western Sahara;Afrotropic;;-16.81096041;20.96469037;-16.02375482;21.81109452;13553.17625
Edward;Uganda;Afrotropic;Endorheic;;;29.73147627;-0.15296838;23780.3722
El.Abid;Tunisia;Palearctic;;10.7538303;36.91787757;10.7727933;36.8813561;351.8572345
El.Harrach;Algeria;Palearctic;;3.115314693;36.74828772;3.085156603;36.53171706;1098.339899
El.Kebir.Tabarka;Algeria;Palearctic;;7.918763627;36.85159545;8.18484528;36.66320392;2763.328782
El.Madene;Tunisia;Palearctic;;8.885627685;37.01499227;9.055893548;36.92944083;912.8600933
En.Namous;Algeria;Palearctic;Endorheic;;;0.443913104;30.63700152;153706.8712
Farmington;Liberia;Afrotropic;;-10.40621381;6.166101155;-10.2148867;6.474236462;5064.186665
Fatala;Guinea;Afrotropic;;-14.0403826;10.13745914;-13.62537024;10.61398613;6216.820783
Gamtoos;South Africa;Afrotropic;;25.02569417;-33.96933708;23.64064059;-32.73645249;34699.75421
George.lake;Uganda;Afrotropic;Endorheic;;;31.00656962;0.117469564;24630.07184
Goukou;South Africa;Afrotropic;;21.4232992;-34.38925522;21.35448925;-34.15942279;1383.747728
Gourits;South Africa;Afrotropic;;21.86269221;-34.35238088;21.7448697;-33.18793455;45622.11047
Guir;Algeria;Palearctic;Endorheic;;;-2.228997428;29.66576548;201087.4594
Imo;Nigeria;Afrotropic;;7.543029179;4.600749712;7.296633908;5.235186139;7944.641619
Irharhar;Tunisia;Palearctic;Endorheic;;;8.691565096;33.52532645;26137.44329
Kasab;Morocco;Palearctic;;-9.772494958;31.52413846;-9.427544678;31.30840561;1734.380757
Kei;South Africa;Afrotropic;;27.46063867;-33.29133052;27.10617019;-32.90718505;2850.40483
Keurbooms;South Africa;Afrotropic;;23.38200915;-34.03532252;23.28301965;-33.87411702;1120.597712
Kolente;Guinea;Afrotropic;;-13.17400419;8.923757322;-12.66007819;9.744383269;8066.220594
Kunene;Angola;Afrotropic;;11.90658846;-15.71555392;12.91294414;-16.33534492;19826.70328
Osun;Nigeria;Afrotropic;;4.046148643;6.41703081;4.3968218;7.665102726;9811.968834
Lake.Albert;Uganda;Afrotropic;Endorheic;;;31.63924347;1.483653651;48502.68531
Etosha.Pan;Namibia;Afrotropic;Endorheic;;;16.39540252;-17.96590346;171827.2088
Lake.Rukwa;Tanzania;Afrotropic;Endorheic;;;32.43746928;-7.785040091;75757.93829
Lagune.Ebrie;C¶te d'Ivoire;Afrotropic;;-4.61138788;5.239052997;-4.339016998;5.329952796;3288.307831
Abhe.Bad;Ethiopia;Afrotropic;Endorheic;;;40.59740531;10.15982422;103626.8451
Lake.Manyara;Tanzania;Afrotropic;Endorheic;;;36.07284601;-4.102928562;18263.93554
Ziway.Hayk;Ethiopia;Afrotropic;Endorheic;;;38.84986662;7.932806083;7469.552832
Lagos.Lagoon;Nigeria;Afrotropic;;3.515269402;6.527106024;3.580007068;6.561558886;1702.29276
Lake.Malombe;Malawi;Afrotropic;Endorheic;;;35.29541673;-14.60659849;2025.21975
Lake.Saint.Lucia;South Africa;Afrotropic;;32.56660483;-28.08774612;32.04723339;-27.82888185;9406.459285
Sebkhet.Safioune;Algeria;Palearctic;Endorheic;;;5.823698806;30.46740949;396710.7443
Awasa.Hayk;Ethiopia;Afrotropic;Endorheic;;;38.49159285;7.027173827;1328.623959
Lagune.Tadjo;C¶te d'Ivoire;Afrotropic;;-5.188185757;5.175964665;-5.202602791;5.171489466;579.2423562
Lac.Assal;Djibouti;Afrotropic;;42.52251889;11.56892195;42.34354572;11.62166766;4500.123153
Farihy.Tsimanampetsotsa;Madagascar;Afrotropic;;43.672084;-23.883472;44.0322558;-24.0313387;4326.97507
Daui;Ethiopia;Afrotropic;Endorheic;;;40.93254667;9.737499162;11903.32299
Bahar.el.Hammar;Algeria;Palearctic;Endorheic;;;1.487199451;24.399264;542024.5418
Ologe.Lagoon;Nigeria;Afrotropic;;3.155224755;6.389903998;3.142048962;6.63223296;1555.576683
Lac.Retba;Senegal;Afrotropic;;-17.19504188;14.89167294;-17.17857291;14.8320525;248.7758661
Lekki.Lagoon;Nigeria;Afrotropic;;4.168153028;6.402617411;4.229554318;6.490226123;2386.879456
Lake.Magadi.1;Tanzania;Afrotropic;Endorheic;;;35.59836924;-3.147433637;583.7167996
Lake.Magadi.2;Kenya;Afrotropic;Endorheic;;;36.42124344;-1.539192781;7925.407902
Langvlei;South Africa;Afrotropic;;18.33785331;-32.22134273;18.57433439;-32.28181323;777.4126488
Lebna;Tunisia;Palearctic;;10.96250828;36.73581203;10.86076908;36.79860244;231.9329393
